"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","authenticate by UI","setup","Mon Jan 27 14:27:55 GMT 2025","failed","Mon Jan 27 14:27:55 GMT 2025","","auth.setup.js","",""
