"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3562","authenticate by UI","setup","Mon Mar 10 11:21:57 GMT 2025","passed","Mon Mar 10 11:22:01 GMT 2025","","auth.setup.js","",""
"","1403","Test 1","chromium","Mon Mar 10 11:22:08 GMT 2025","passed","Mon Mar 10 11:22:10 GMT 2025","Login form test cases","loginTest.spec.js","",""
