"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","New User Register and Login","setup","Sun Mar 30 13:02:29 GMT 2025","failed","Sun Mar 30 13:02:29 GMT 2025","","auth.setup.js","",""
