"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","authenticate by UI","setup","Mon Mar 10 11:05:00 GMT 2025","failed","Mon Mar 10 11:05:00 GMT 2025","","auth.setup.js","",""
