"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","authenticate by UI","setup","Sat Mar 22 11:37:44 GMT 2025","failed","Sat Mar 22 11:37:44 GMT 2025","","auth.setup.js","",""
