"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Create Employee","Google Chrome","Sat Apr 05 20:59:53 GMT 2025","skipped","Sat Apr 05 20:59:53 GMT 2025","Employee Create,Update and Delete Test Cases","EmployeeTests.spec.js","",""
"","5","User login","setup","Sat Apr 05 20:59:53 GMT 2025","failed","Sat Apr 05 20:59:53 GMT 2025","","auth.setup.js","",""
