"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14452","New User Register and Login","setup","Sun Mar 30 13:05:50 GMT 2025","passed","Sun Mar 30 13:06:05 GMT 2025","","auth.setup.js","",""
"","103452","Subscribe to a Platform Monthly Sub","chromium","Sun Mar 30 13:07:47 GMT 2025","broken","Sun Mar 30 13:09:30 GMT 2025","Purchaseing Test Cases","PurchaseingTests.spec.js","",""
